#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	Assembly_name	Gene_observation_ID
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-342-PRJ1139-Pseudomonas-aeruginosa-1D-581_R1_001.fa	NODE_11_length_196469_cov_9.724114	99157	99963	-	aph(3')-IIb_2_CP006832	1-807/807	===============	0/0	100.00	99.38	user_db	aph(3')-IIb_2_CP006832	ODID_ERR4013946	i1243
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-342-PRJ1139-Pseudomonas-aeruginosa-1D-581_R1_001.fa	NODE_19_length_118911_cov_10.440741	98880	99668	-	blaOXA-488_1_CP017969	1-789/789	===============	0/0	100.00	99.87	user_db	blaOXA-488_1_CP017969	ODID_ERR4013946	i1244
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-342-PRJ1139-Pseudomonas-aeruginosa-1D-581_R1_001.fa	NODE_2_length_427962_cov_8.907081	272605	273012	-	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.51	user_db	fosA_4_ACWU01000146	ODID_ERR4013946	i1245
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-342-PRJ1139-Pseudomonas-aeruginosa-1D-581_R1_001.fa	NODE_4_length_346261_cov_8.524470	51853	52491	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.75	user_db	catB7_1_AF036933	ODID_ERR4013946	i1246
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-343-PRJ1139-Escherichia-coli-1D-582_R1_001.fa	NODE_8_length_225527_cov_7.999157	11211	14660	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.20	user_db	sitABCD_1_AY598030	ODID_ERR4013947	i1247
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-75-PRJ1139-Klebsiella-pneumoniae-1D-583_R1_001.fa	NODE_11_length_207525_cov_3.473838	27956	28822	-	blaSHV-187_1_LN515533	1-867/867	===============	0/0	100.00	99.31	user_db	blaSHV-187_1_LN515533	ODID_ERR4013948	i1248
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-75-PRJ1139-Klebsiella-pneumoniae-1D-583_R1_001.fa	NODE_13_length_146388_cov_4.368745	14077	14496	+	fosA_3_ACWO01000079	1-420/420	===============	0/0	100.00	99.76	user_db	fosA_3_ACWO01000079	ODID_ERR4013948	i1249
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-75-PRJ1139-Klebsiella-pneumoniae-1D-583_R1_001.fa	NODE_15_length_113835_cov_4.312019	54546	57698	-	OqxB_1_EU370913	1-3153/3153	===============	0/0	100.00	98.76	user_db	OqxB_1_EU370913	ODID_ERR4013948	i1250
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-75-PRJ1139-Klebsiella-pneumoniae-1D-583_R1_001.fa	NODE_15_length_113835_cov_4.312019	57722	58897	-	OqxA_1_EU370913	1-1176/1176	===============	0/0	100.00	99.32	user_db	OqxA_1_EU370913	ODID_ERR4013948	i1251
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_14_length_118792_cov_6.498192	90139	91332	+	blaPAO_4_AY083592	1-1194/1194	===============	0/0	100.00	99.25	user_db	blaPAO_4_AY083592	ODID_ERR4013949	i1252
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_14_length_118792_cov_6.498192	103688	104494	-	aph(3')-IIb_1_X90856	1-807/807	===============	0/0	100.00	98.14	user_db	aph(3')-IIb_1_X90856	ODID_ERR4013949	i1253
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_1_length_835216_cov_5.547233	407836	408243	-	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.27	user_db	fosA_4_ACWU01000146	ODID_ERR4013949	i1254
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_24_length_64382_cov_5.492320	51853	52491	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.28	user_db	catB7_1_AF036933	ODID_ERR4013949	i1255
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_3_length_526296_cov_7.018815	368361	369149	-	blaOXA-488_1_CP017969	1-789/789	===============	0/0	100.00	100.00	user_db	blaOXA-488_1_CP017969	ODID_ERR4013949	i1256
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_101/Assemblies/DTU2019-641-PRJ1139-Pseudomonas-aeruginosa-1D-585_R1_001.fa	NODE_4_length_431263_cov_6.254555	165491	165688	-	crpP_1_HM560971	1-198/198	===============	0/0	100.00	97.98	user_db	crpP_1_HM560971	ODID_ERR4013949	i1257
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-77-PRJ1139-Citrobacter-koseri-1D-586_R1_001.fa	NODE_1_length_562519_cov_4.268471	124111	125013	-	blaMAL-1_2_AJ609506	1-903/903	===============	0/0	100.00	99.00	user_db	blaMAL-1_2_AJ609506	ODID_ERR4013950	i1258
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-77-PRJ1139-Citrobacter-koseri-1D-586_R1_001.fa	NODE_8_length_237813_cov_4.652651	234204	234626	-	fosA7_1_LAPJ01000014	1-423/423	===============	0/0	100.00	94.33	user_db	fosA7_1_LAPJ01000014	ODID_ERR4013950	i1259
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-78-PRJ1139-Pseudomonas-aeruginosa-1D-587_R1_001.fa	NODE_13_length_53462_cov_1.187082	32559	32966	+	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.27	user_db	fosA_4_ACWU01000146	ODID_ERR4013951	i1260
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-78-PRJ1139-Pseudomonas-aeruginosa-1D-587_R1_001.fa	NODE_29_length_38492_cov_1.512316	19238	20026	+	blaOXA-396_1_AY306134	1-789/789	===============	0/0	100.00	100.00	user_db	blaOXA-396_1_AY306134	ODID_ERR4013951	i1261
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-78-PRJ1139-Pseudomonas-aeruginosa-1D-587_R1_001.fa	NODE_5_length_78405_cov_1.229221	49767	50960	+	blaPAO_3_FJ666073	1-1194/1194	===============	0/0	100.00	99.67	user_db	blaPAO_3_FJ666073	ODID_ERR4013951	i1262
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-78-PRJ1139-Pseudomonas-aeruginosa-1D-587_R1_001.fa	NODE_5_length_78405_cov_1.229221	63316	64122	-	aph(3')-IIb_2_CP006832	1-807/807	===============	0/0	100.00	98.89	user_db	aph(3')-IIb_2_CP006832	ODID_ERR4013951	i1263
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-78-PRJ1139-Pseudomonas-aeruginosa-1D-587_R1_001.fa	NODE_67_length_27406_cov_1.173613	17963	18601	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.44	user_db	catB7_1_AF036933	ODID_ERR4013951	i1264
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-345-PRJ1139-Pseudomonas-aeruginosa-1D-588_R1_001.fa	NODE_18_length_118741_cov_4.047819	90102	91295	+	blaPAO_3_FJ666073	1-1194/1194	===============	0/0	100.00	99.67	user_db	blaPAO_3_FJ666073	ODID_ERR4013952	i1265
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-345-PRJ1139-Pseudomonas-aeruginosa-1D-588_R1_001.fa	NODE_18_length_118741_cov_4.047819	103651	104457	-	aph(3')-IIb_2_CP006832	1-807/807	===============	0/0	100.00	98.89	user_db	aph(3')-IIb_2_CP006832	ODID_ERR4013952	i1266
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-345-PRJ1139-Pseudomonas-aeruginosa-1D-588_R1_001.fa	NODE_32_length_63270_cov_3.580413	9511	10149	+	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.44	user_db	catB7_1_AF036933	ODID_ERR4013952	i1267
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-345-PRJ1139-Pseudomonas-aeruginosa-1D-588_R1_001.fa	NODE_4_length_256900_cov_3.379935	176248	176655	+	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.27	user_db	fosA_4_ACWU01000146	ODID_ERR4013952	i1268
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-345-PRJ1139-Pseudomonas-aeruginosa-1D-588_R1_001.fa	NODE_5_length_246560_cov_4.614500	226526	227314	-	blaOXA-396_1_AY306134	1-789/789	===============	0/0	100.00	100.00	user_db	blaOXA-396_1_AY306134	ODID_ERR4013952	i1269
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_136_length_10190_cov_4.783961	1000	1473	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4013953	i1270
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_136_length_10190_cov_4.783961	1604	2392	+	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4013953	i1271
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_136_length_10190_cov_4.783961	2912	3778	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013953	i1272
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_163_length_6911_cov_4.959906	1485	2288	+	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013953	i1273
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_163_length_6911_cov_4.959906	2288	3124	+	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	99.88	user_db	aph(6)-Id_1_M28829	ODID_ERR4013953	i1274
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-81-PRJ1139-Escherichia-coli-1D-590_R1_001.fa	NODE_163_length_6911_cov_4.959906	4103	5349	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013953	i1275
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-82-PRJ1139-Enterobacter-cloacae-1D-591_R1_001.fa	NODE_27_length_45957_cov_8.569452	33103	33528	-	fosA_7_AEXB01000013	1-426/426	===============	0/0	100.00	96.24	user_db	fosA_7_AEXB01000013	ODID_ERR4013954	i1276
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-82-PRJ1139-Enterobacter-cloacae-1D-591_R1_001.fa	NODE_9_length_185031_cov_7.734814	142278	143423	+	blaACT-15_1_JX440356	1-1146/1146	===============	0/0	100.00	100.00	user_db	blaACT-15_1_JX440356	ODID_ERR4013954	i1277
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-83-PRJ1139-Moraxella-catarrhalis-1D-592_R1_001.fa	NODE_3_length_209792_cov_20.766690	101661	102605	-	blaBRO-1_1_Z54180	1-945/945	===============	0/0	100.00	100.00	user_db	blaBRO-1_1_Z54180	ODID_ERR4013955	i1278
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-84-PRJ1139-Pseudomonas-aeruginosa-1D-593_R1_001.fa	NODE_34_length_41553_cov_1.144112	15417	15824	+	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.75	user_db	fosA_4_ACWU01000146	ODID_ERR4013956	i1279
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-84-PRJ1139-Pseudomonas-aeruginosa-1D-593_R1_001.fa	NODE_53_length_35857_cov_1.301259	15874	16662	-	blaOXA-50_1_AY306130	1-789/789	===============	0/0	100.00	99.24	user_db	blaOXA-50_1_AY306130	ODID_ERR4013956	i1280
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-84-PRJ1139-Pseudomonas-aeruginosa-1D-593_R1_001.fa	NODE_85_length_27441_cov_1.227576	21404	22042	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.59	user_db	catB7_1_AF036933	ODID_ERR4013956	i1281
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-84-PRJ1139-Pseudomonas-aeruginosa-1D-593_R1_001.fa	NODE_89_length_26739_cov_1.291523	13662	14468	+	aph(3')-IIb_1_X90856	1-807/807	===============	0/0	100.00	99.26	user_db	aph(3')-IIb_1_X90856	ODID_ERR4013956	i1282
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-85-PRJ1139-Proteus-mirabilis-1D-594_R1_001.fa	NODE_3_length_167307_cov_11.152728	125867	127063	+	tet(J)_1_ACLE01000065	1-1197/1197	===============	0/0	100.00	99.17	user_db	tet(J)_1_ACLE01000065	ODID_ERR4013957	i1283
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-85-PRJ1139-Proteus-mirabilis-1D-594_R1_001.fa	NODE_7_length_127401_cov_10.320663	28468	29121	-	cat_1_M11587	1-654/654	========/======	2/2	99.85	98.63	user_db	cat_1_M11587	ODID_ERR4013957	i1284
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-85-PRJ1139-Proteus-mirabilis-1D-594_R1_001.fa	NODE_9_length_112042_cov_15.778680	18686	19552	-	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013957	i1285
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-85-PRJ1139-Proteus-mirabilis-1D-594_R1_001.fa	NODE_9_length_112042_cov_15.778680	20083	20949	-	blaCARB-2_1_M69058	1-867/867	===============	0/0	100.00	100.00	user_db	blaCARB-2_1_M69058	ODID_ERR4013957	i1286
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-86-PRJ1139-Pseudomonas-aeruginosa-1D-596_R1_001.fa	NODE_1_length_209648_cov_1.773106	106044	106832	-	blaOXA-396_1_AY306134	1-789/789	===============	0/0	100.00	99.62	user_db	blaOXA-396_1_AY306134	ODID_ERR4013959	i1287
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-86-PRJ1139-Pseudomonas-aeruginosa-1D-596_R1_001.fa	NODE_53_length_37651_cov_1.535391	14316	15122	+	aph(3')-IIb_2_CP006832	1-807/807	===============	0/0	100.00	99.38	user_db	aph(3')-IIb_2_CP006832	ODID_ERR4013959	i1288
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-86-PRJ1139-Pseudomonas-aeruginosa-1D-596_R1_001.fa	NODE_53_length_37651_cov_1.535391	27465	28658	-	blaPAO_3_FJ666073	1-1194/1194	===============	0/0	100.00	99.50	user_db	blaPAO_3_FJ666073	ODID_ERR4013959	i1289
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-86-PRJ1139-Pseudomonas-aeruginosa-1D-596_R1_001.fa	NODE_70_length_30827_cov_1.589186	19860	20498	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	99.53	user_db	catB7_1_AF036933	ODID_ERR4013959	i1290
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-86-PRJ1139-Pseudomonas-aeruginosa-1D-596_R1_001.fa	NODE_97_length_23642_cov_1.306485	17130	17537	-	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.02	user_db	fosA_4_ACWU01000146	ODID_ERR4013959	i1291
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-348-PRJ1139-Raoultella-planticola-1D-600_R1_001.fa	NODE_3_length_902277_cov_11.541628	707083	707958	+	blaPLA1a_1_AY302757	1-876/876	===============	0/0	100.00	94.18	user_db	blaPLA1a_1_AY302757	ODID_ERR4013963	i1292
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-348-PRJ1139-Raoultella-planticola-1D-600_R1_001.fa	NODE_6_length_363168_cov_12.783292	334798	335217	-	fosA_2_AGDM01000012	1-420/420	===============	0/0	100.00	99.29	user_db	fosA_2_AGDM01000012	ODID_ERR4013963	i1293
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-349-PRJ1139-Escherichia-coli-1D-601_R1_001.fa	NODE_16_length_132190_cov_8.377131	35104	35979	+	blaCTX-M-15_1_AY044436	1-876/876	===============	0/0	100.00	100.00	user_db	blaCTX-M-15_1_AY044436	ODID_ERR4013964	i1294
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-349-PRJ1139-Escherichia-coli-1D-601_R1_001.fa	NODE_6_length_222070_cov_8.920101	41324	41797	-	dfrA1_8_X00926	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA1_8_X00926	ODID_ERR4013964	i1295
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-350-PRJ1139-Klebsiella-oxytoca-1D-602_R1_001.fa	NODE_2_length_376582_cov_5.035678	32829	33698	-	blaOXY-2-5_5_AY077487	1-870/870	===============	0/0	100.00	99.89	user_db	blaOXY-2-5_5_AY077487	ODID_ERR4013965	i1296
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_52_length_10218_cov_7.221484	1028	1501	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4013966	i1297
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_52_length_10218_cov_7.221484	1632	2420	+	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4013966	i1298
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_52_length_10218_cov_7.221484	2940	3806	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013966	i1299
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_55_length_6911_cov_6.545843	1563	2809	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013966	i1300
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_55_length_6911_cov_6.545843	3788	4624	-	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	99.88	user_db	aph(6)-Id_1_M28829	ODID_ERR4013966	i1301
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_087/Assemblies/DTU2019-351-PRJ1139-Escherichia-coli-1D-603_R1_001.fa	NODE_55_length_6911_cov_6.545843	4624	5427	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013966	i1302
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_32_length_52713_cov_2.584756	12724	13590	-	blaSHV-187_1_LN515533	1-867/867	===============	0/0	100.00	99.19	user_db	blaSHV-187_1_LN515533	ODID_ERR4013967	i1303
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_46_length_32909_cov_3.063327	13182	13601	+	fosA6_1_KU254579	1-420/433	===============	0/0	97.00	99.29	user_db	fosA6_1_KU254579	ODID_ERR4013967	i1304
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_60_length_14498_cov_1.480829	3346	4221	-	blaCTX-M-15_1_AY044436	1-876/876	===============	0/0	100.00	100.00	user_db	blaCTX-M-15_1_AY044436	ODID_ERR4013967	i1305
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_60_length_14498_cov_1.480829	7043	7903	+	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013967	i1306
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_60_length_14498_cov_1.480829	8624	9460	-	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	100.00	user_db	aph(6)-Id_1_M28829	ODID_ERR4013967	i1307
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_60_length_14498_cov_1.480829	9460	10263	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013967	i1308
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_60_length_14498_cov_1.480829	10324	11139	-	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4013967	i1309
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_67_length_8248_cov_2.566556	935	1579	-	qnrB1_1_DQ351241	1-645/645	===============	0/0	100.00	100.00	user_db	qnrB1_1_DQ351241	ODID_ERR4013967	i1310
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_71_length_6974_cov_1.495545	1763	2245	+	dfrA14_5_DQ388123	1-483/483	===============	0/0	100.00	99.59	user_db	dfrA14_5_DQ388123	ODID_ERR4013967	i1311
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-89-PRJ1139-Klebsiella-pneumoniae-1D-604_R1_001.fa	NODE_78_length_5216_cov_4.837296	2134	3380	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013967	i1312
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-91-PRJ1139-Escherichia-coli-1D-606_R1_001.fa	NODE_129_length_10200_cov_1.621662	2036	5485	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4013969	i1313
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-92-PRJ1139-Escherichia-coli-1D-607_R1_001.fa	NODE_18_length_129264_cov_5.876519	16390	19839	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4013970	i1314
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-92-PRJ1139-Escherichia-coli-1D-607_R1_001.fa	NODE_42_length_17863_cov_6.390336	1104	2350	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013970	i1315
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_067/Assemblies/DTU2019-92-PRJ1139-Escherichia-coli-1D-607_R1_001.fa	NODE_43_length_17053_cov_3.224684	5598	6473	-	blaCTX-M-15_1_AY044436	1-876/876	===============	0/0	100.00	100.00	user_db	blaCTX-M-15_1_AY044436	ODID_ERR4013970	i1316
